customer_id,segment,alert_level,financial_health,finshield_score,is_flagged,recommended_actions
C35124,Active Investor,WATCHLIST,POOR,345.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C35125,Strong Saver,NORMAL,FAIR,458.0,0,Continue Standard Monitoring
C35126,Strong Saver,PRIORITY ALERT,POOR,381.0,1,Reduce Loan Exposure; Offer Financial Planning Session; Manual Fraud Review
C35127,Highly Leveraged,WATCHLIST,POOR,430.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35128,Strong Saver,NORMAL,FAIR,456.0,0,Continue Standard Monitoring
C35129,Strong Saver,NORMAL,GOOD,663.0,0,Continue Standard Monitoring
C35130,Highly Leveraged,NORMAL,GOOD,641.0,0,Continue Standard Monitoring
C35131,Highly Leveraged,WATCHLIST,POOR,412.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35132,Strong Saver,NORMAL,FAIR,468.0,0,Continue Standard Monitoring
C35133,Highly Leveraged,NORMAL,GOOD,613.0,0,Continue Standard Monitoring
C35134,Strong Saver,WATCHLIST,POOR,323.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35135,Strong Saver,NORMAL,GOOD,681.0,0,Continue Standard Monitoring
C35136,Strong Saver,NORMAL,GOOD,684.0,0,Continue Standard Monitoring
C35137,Strong Saver,WATCHLIST,POOR,310.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35138,Strong Saver,WATCHLIST,POOR,431.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35139,Strong Saver,NORMAL,FAIR,578.0,0,Continue Standard Monitoring
C35140,Strong Saver,WATCHLIST,POOR,429.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35141,Highly Leveraged,NORMAL,GOOD,668.0,0,Continue Standard Monitoring
C35142,Active Investor,NORMAL,GOOD,604.0,0,Continue Standard Monitoring
C35143,Strong Saver,WATCHLIST,POOR,449.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35144,Strong Saver,NORMAL,FAIR,459.0,0,Continue Standard Monitoring
C35145,Highly Leveraged,NORMAL,GOOD,711.0,0,Continue Standard Monitoring
C35146,Active Investor,NORMAL,GOOD,682.0,0,Continue Standard Monitoring
C35147,Strong Saver,NORMAL,GOOD,738.0,0,Continue Standard Monitoring
C35148,Strong Saver,WATCHLIST,POOR,414.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35149,Active Investor,NORMAL,FAIR,582.0,0,Continue Standard Monitoring
C35150,Active Investor,WATCHLIST,POOR,334.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35151,Strong Saver,NORMAL,GOOD,659.0,0,Continue Standard Monitoring
C35152,Strong Saver,WATCHLIST,POOR,334.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35153,Standard,WATCHLIST,POOR,434.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35154,Highly Leveraged,NORMAL,GOOD,619.0,0,Continue Standard Monitoring
C35155,Strong Saver,NORMAL,GOOD,728.0,0,Continue Standard Monitoring
C35156,Active Investor,NORMAL,GOOD,686.0,0,Continue Standard Monitoring
C35157,Credit-Reliant,NORMAL,GOOD,681.0,0,Continue Standard Monitoring
C35158,Active Investor,WATCHLIST,POOR,410.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35159,Standard,NORMAL,GOOD,680.0,0,Continue Standard Monitoring
C35160,Strong Saver,NORMAL,GOOD,711.0,0,Continue Standard Monitoring
C35161,Strong Saver,NORMAL,GOOD,675.0,0,Continue Standard Monitoring
C35162,Highly Leveraged,NORMAL,FAIR,551.0,0,Continue Standard Monitoring
C35163,Strong Saver,NORMAL,GOOD,744.0,0,Continue Standard Monitoring
C35164,Strong Saver,NORMAL,GOOD,733.0,0,Continue Standard Monitoring
C35165,Strong Saver,WATCHLIST,POOR,420.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35166,Strong Saver,NORMAL,FAIR,531.0,0,Continue Standard Monitoring
C35167,Highly Leveraged,NORMAL,GOOD,686.0,0,Encourage Emergency Savings Buffer
C35168,Strong Saver,NORMAL,GOOD,748.0,0,Continue Standard Monitoring
C35169,Highly Leveraged,NORMAL,GOOD,689.0,0,Continue Standard Monitoring
C35170,Strong Saver,WATCHLIST,POOR,341.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35171,Strong Saver,WATCHLIST,POOR,308.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35172,Highly Leveraged,CREDIT ALERT,CRITICAL,259.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35173,Strong Saver,NORMAL,GOOD,635.0,0,Continue Standard Monitoring
C35174,Strong Saver,WATCHLIST,POOR,376.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35175,Highly Leveraged,NORMAL,GOOD,697.0,0,Continue Standard Monitoring
C35176,Credit-Reliant,NORMAL,GOOD,693.0,0,Continue Standard Monitoring
C35177,Highly Leveraged,NORMAL,GOOD,691.0,0,Continue Standard Monitoring
C35178,Active Investor,NORMAL,FAIR,479.0,0,Continue Standard Monitoring
C35179,Strong Saver,NORMAL,GOOD,675.0,0,Continue Standard Monitoring
C35180,Strong Saver,NORMAL,GOOD,747.0,0,Continue Standard Monitoring
C35181,Highly Leveraged,NORMAL,GOOD,634.0,0,Continue Standard Monitoring
C35182,Highly Leveraged,NORMAL,FAIR,590.0,0,Continue Standard Monitoring
C35183,Highly Leveraged,NORMAL,GOOD,656.0,0,Continue Standard Monitoring
C35184,Highly Leveraged,PRIORITY ALERT,CRITICAL,294.0,1,Reduce Loan Exposure; Offer Financial Planning Session; Manual Fraud Review
C35185,Active Investor,WATCHLIST,POOR,445.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35186,Highly Leveraged,NORMAL,GOOD,689.0,0,Encourage Emergency Savings Buffer
C35187,Standard,WATCHLIST,POOR,425.0,0,Offer Financial Planning Session; Encourage Emergency Savings Buffer
C35188,Highly Leveraged,NORMAL,FAIR,570.0,0,Continue Standard Monitoring
C35189,Standard,NORMAL,GOOD,631.0,0,Continue Standard Monitoring
C35190,Strong Saver,NORMAL,EXCELLENT,752.0,0,Continue Standard Monitoring
C35191,Highly Leveraged,NORMAL,FAIR,563.0,0,Continue Standard Monitoring
C35192,Highly Leveraged,WATCHLIST,POOR,412.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35193,Credit-Reliant,NORMAL,GOOD,675.0,0,Continue Standard Monitoring
C35194,Highly Leveraged,NORMAL,GOOD,632.0,0,Continue Standard Monitoring
C35195,Strong Saver,NORMAL,GOOD,600.0,0,Continue Standard Monitoring
C35196,Active Investor,NORMAL,FAIR,573.0,0,Continue Standard Monitoring
C35197,Strong Saver,PRIORITY ALERT,POOR,373.0,1,Reduce Loan Exposure; Offer Financial Planning Session; Manual Fraud Review
C35198,Highly Leveraged,NORMAL,GOOD,736.0,0,Encourage Emergency Savings Buffer
C35199,Strong Saver,WATCHLIST,POOR,334.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35200,Highly Leveraged,WATCHLIST,POOR,435.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35201,Strong Saver,WATCHLIST,POOR,396.0,0,Offer Financial Planning Session
C35202,Strong Saver,NORMAL,FAIR,572.0,0,Continue Standard Monitoring
C35203,Active Investor,NORMAL,FAIR,475.0,0,Continue Standard Monitoring
C35204,Highly Leveraged,NORMAL,GOOD,732.0,0,Continue Standard Monitoring
C35205,Active Investor,WATCHLIST,POOR,380.0,0,Offer Financial Planning Session
C35206,Highly Leveraged,NORMAL,GOOD,728.0,0,Continue Standard Monitoring
C35207,Strong Saver,WATCHLIST,POOR,390.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35208,Strong Saver,WATCHLIST,POOR,437.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35209,Credit-Reliant,WATCHLIST,POOR,375.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35210,Strong Saver,NORMAL,GOOD,611.0,0,Continue Standard Monitoring
C35211,Strong Saver,WATCHLIST,POOR,338.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35212,Strong Saver,NORMAL,FAIR,548.0,0,Continue Standard Monitoring
C35213,Strong Saver,NORMAL,GOOD,699.0,0,Continue Standard Monitoring
C35214,Active Investor,NORMAL,FAIR,553.0,0,Continue Standard Monitoring
C35215,Highly Leveraged,WATCHLIST,POOR,377.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35216,Highly Leveraged,WATCHLIST,POOR,373.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35217,Strong Saver,WATCHLIST,POOR,438.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35218,Standard,WATCHLIST,POOR,350.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35219,Highly Leveraged,NORMAL,FAIR,455.0,0,Continue Standard Monitoring
C35220,Active Investor,WATCHLIST,POOR,443.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35221,Strong Saver,NORMAL,FAIR,456.0,0,Continue Standard Monitoring
C35222,Strong Saver,NORMAL,GOOD,736.0,0,Continue Standard Monitoring
C35223,Standard,NORMAL,GOOD,607.0,0,Encourage Emergency Savings Buffer
C35224,Active Investor,PRIORITY ALERT,CRITICAL,255.0,1,Reduce Loan Exposure; Offer Financial Planning Session; Manual Fraud Review
C35225,Strong Saver,NORMAL,FAIR,541.0,0,Continue Standard Monitoring
C35226,Strong Saver,NORMAL,GOOD,687.0,0,Continue Standard Monitoring
C35227,Strong Saver,CREDIT ALERT,CRITICAL,299.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35228,Strong Saver,NORMAL,GOOD,626.0,0,Continue Standard Monitoring
C35229,Strong Saver,NORMAL,FAIR,514.0,0,Continue Standard Monitoring
C35230,Strong Saver,NORMAL,GOOD,623.0,0,Continue Standard Monitoring
C35231,Active Investor,WATCHLIST,POOR,389.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35232,Strong Saver,NORMAL,FAIR,494.0,0,Continue Standard Monitoring
C35233,Strong Saver,NORMAL,FAIR,456.0,0,Continue Standard Monitoring
C35234,Active Investor,NORMAL,GOOD,603.0,0,Continue Standard Monitoring
C35235,Strong Saver,NORMAL,GOOD,675.0,0,Continue Standard Monitoring
C35236,Active Investor,WATCHLIST,POOR,321.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35237,Highly Leveraged,NORMAL,GOOD,665.0,0,Continue Standard Monitoring
C35238,Active Investor,NORMAL,FAIR,545.0,0,Encourage Emergency Savings Buffer
C35239,Strong Saver,NORMAL,GOOD,642.0,0,Continue Standard Monitoring
C35240,Highly Leveraged,WATCHLIST,POOR,376.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35241,Active Investor,NORMAL,EXCELLENT,754.0,0,Continue Standard Monitoring
C35242,Highly Leveraged,NORMAL,GOOD,625.0,0,Continue Standard Monitoring
C35243,Strong Saver,WATCHLIST,POOR,372.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35244,Highly Leveraged,WATCHLIST,POOR,432.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35245,Highly Leveraged,NORMAL,FAIR,559.0,0,Continue Standard Monitoring
C35246,Highly Leveraged,WATCHLIST,POOR,426.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35247,Strong Saver,FRAUD WATCH,GOOD,735.0,1,Manual Fraud Review
C35248,Active Investor,CREDIT ALERT,CRITICAL,290.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35249,Highly Leveraged,NORMAL,FAIR,461.0,0,Encourage Emergency Savings Buffer
C35250,Active Investor,NORMAL,GOOD,668.0,0,Continue Standard Monitoring
C35251,Strong Saver,WATCHLIST,POOR,331.0,0,Offer Financial Planning Session
C35252,Active Investor,NORMAL,GOOD,647.0,0,Encourage Emergency Savings Buffer
C35253,Strong Saver,WATCHLIST,POOR,436.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35254,Highly Leveraged,WATCHLIST,POOR,335.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35255,Highly Leveraged,NORMAL,FAIR,557.0,0,Encourage Emergency Savings Buffer
C35256,Strong Saver,NORMAL,GOOD,738.0,0,Continue Standard Monitoring
C35257,Standard,NORMAL,GOOD,748.0,0,Continue Standard Monitoring
C35258,Active Investor,NORMAL,FAIR,587.0,0,Encourage Emergency Savings Buffer
C35259,Strong Saver,WATCHLIST,POOR,421.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35260,Highly Leveraged,CREDIT ALERT,CRITICAL,269.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35261,Strong Saver,WATCHLIST,POOR,394.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35262,Highly Leveraged,NORMAL,GOOD,672.0,0,Encourage Emergency Savings Buffer
C35263,Highly Leveraged,NORMAL,GOOD,643.0,0,Continue Standard Monitoring
C35264,Highly Leveraged,NORMAL,GOOD,702.0,0,Continue Standard Monitoring
C35265,Active Investor,WATCHLIST,POOR,312.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35266,Strong Saver,WATCHLIST,POOR,431.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35267,Active Investor,CREDIT ALERT,CRITICAL,272.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35268,Highly Leveraged,NORMAL,FAIR,466.0,0,Continue Standard Monitoring
C35269,Standard,WATCHLIST,POOR,374.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35270,Highly Leveraged,NORMAL,GOOD,662.0,0,Continue Standard Monitoring
C35271,Strong Saver,CREDIT ALERT,CRITICAL,267.0,0,Offer Financial Planning Session
C35272,Highly Leveraged,WATCHLIST,POOR,361.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C35273,Active Investor,CREDIT ALERT,CRITICAL,258.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35274,Strong Saver,NORMAL,GOOD,684.0,0,Continue Standard Monitoring
C35275,Highly Leveraged,NORMAL,GOOD,707.0,0,Continue Standard Monitoring
C35276,Active Investor,NORMAL,GOOD,638.0,0,Continue Standard Monitoring
C35277,Strong Saver,WATCHLIST,POOR,326.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35278,Active Investor,WATCHLIST,POOR,346.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35279,Strong Saver,CREDIT ALERT,CRITICAL,290.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35280,Highly Leveraged,NORMAL,FAIR,557.0,0,Continue Standard Monitoring
C35281,Active Investor,WATCHLIST,POOR,337.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35282,Strong Saver,NORMAL,FAIR,597.0,0,Continue Standard Monitoring
C35283,Strong Saver,NORMAL,GOOD,724.0,0,Continue Standard Monitoring
C35284,Active Investor,NORMAL,FAIR,580.0,0,Continue Standard Monitoring
C35285,Strong Saver,NORMAL,GOOD,693.0,0,Continue Standard Monitoring
C35286,Strong Saver,WATCHLIST,POOR,309.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35287,Active Investor,WATCHLIST,POOR,401.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35288,Standard,NORMAL,GOOD,657.0,0,Continue Standard Monitoring
C35289,Active Investor,WATCHLIST,POOR,353.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35290,Strong Saver,NORMAL,GOOD,642.0,0,Continue Standard Monitoring
C35291,Credit-Reliant,NORMAL,EXCELLENT,750.0,0,Continue Standard Monitoring
C35292,Highly Leveraged,NORMAL,FAIR,536.0,0,Continue Standard Monitoring
C35293,Highly Leveraged,NORMAL,FAIR,453.0,0,Continue Standard Monitoring
C35294,Active Investor,WATCHLIST,POOR,376.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35295,Standard,NORMAL,GOOD,709.0,0,Continue Standard Monitoring
C35296,Strong Saver,NORMAL,FAIR,567.0,0,Continue Standard Monitoring
C35297,Highly Leveraged,NORMAL,GOOD,702.0,0,Continue Standard Monitoring
C35298,Strong Saver,WATCHLIST,POOR,385.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35299,Strong Saver,NORMAL,GOOD,740.0,0,Continue Standard Monitoring
C35300,Highly Leveraged,WATCHLIST,POOR,446.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35301,Strong Saver,WATCHLIST,POOR,372.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35302,Strong Saver,WATCHLIST,POOR,377.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35303,Active Investor,WATCHLIST,POOR,328.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35304,Highly Leveraged,WATCHLIST,POOR,368.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35305,Strong Saver,NORMAL,GOOD,713.0,0,Continue Standard Monitoring
C35306,Strong Saver,NORMAL,GOOD,640.0,0,Continue Standard Monitoring
C35307,Active Investor,NORMAL,GOOD,619.0,0,Continue Standard Monitoring
C35308,Highly Leveraged,NORMAL,EXCELLENT,777.0,0,Encourage Emergency Savings Buffer
C35309,Strong Saver,WATCHLIST,POOR,425.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35310,Active Investor,WATCHLIST,POOR,397.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35311,Highly Leveraged,FRAUD WATCH,FAIR,457.0,1,Manual Fraud Review
C35312,Strong Saver,WATCHLIST,POOR,435.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35313,Highly Leveraged,NORMAL,GOOD,670.0,0,Continue Standard Monitoring
C35314,Active Investor,WATCHLIST,POOR,305.0,0,Offer Financial Planning Session; Encourage Emergency Savings Buffer
C35315,Highly Leveraged,WATCHLIST,POOR,346.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35316,Highly Leveraged,WATCHLIST,POOR,413.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35317,Active Investor,NORMAL,FAIR,591.0,0,Continue Standard Monitoring
C35318,Strong Saver,NORMAL,GOOD,667.0,0,Continue Standard Monitoring
C35319,Highly Leveraged,WATCHLIST,POOR,372.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35320,Strong Saver,NORMAL,FAIR,552.0,0,Continue Standard Monitoring
C35321,Active Investor,NORMAL,GOOD,642.0,0,Continue Standard Monitoring
C35322,Highly Leveraged,NORMAL,FAIR,582.0,0,Continue Standard Monitoring
C35323,Credit-Reliant,WATCHLIST,POOR,412.0,0,Offer Financial Planning Session; Encourage Emergency Savings Buffer
C35324,Active Investor,NORMAL,FAIR,558.0,0,Continue Standard Monitoring
C35325,Active Investor,WATCHLIST,POOR,312.0,0,Offer Financial Planning Session
C35326,Strong Saver,NORMAL,GOOD,695.0,0,Continue Standard Monitoring
C35327,Strong Saver,NORMAL,EXCELLENT,775.0,0,Continue Standard Monitoring
C35328,Highly Leveraged,NORMAL,GOOD,667.0,0,Continue Standard Monitoring
C35329,Active Investor,WATCHLIST,POOR,420.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C35330,Highly Leveraged,NORMAL,FAIR,472.0,0,Continue Standard Monitoring
C35331,Highly Leveraged,NORMAL,GOOD,608.0,0,Encourage Emergency Savings Buffer
C35332,Strong Saver,NORMAL,FAIR,509.0,0,Continue Standard Monitoring
C35333,Strong Saver,NORMAL,GOOD,667.0,0,Continue Standard Monitoring
C35334,Highly Leveraged,NORMAL,EXCELLENT,774.0,0,Encourage Emergency Savings Buffer
C35335,Highly Leveraged,NORMAL,GOOD,714.0,0,Continue Standard Monitoring
C35336,Strong Saver,NORMAL,GOOD,672.0,0,Continue Standard Monitoring
C35337,Highly Leveraged,NORMAL,FAIR,599.0,0,Continue Standard Monitoring
C35338,Strong Saver,NORMAL,FAIR,595.0,0,Continue Standard Monitoring
C35339,Active Investor,NORMAL,GOOD,706.0,0,Continue Standard Monitoring
C35340,Strong Saver,NORMAL,GOOD,652.0,0,Continue Standard Monitoring
C35341,Strong Saver,NORMAL,GOOD,694.0,0,Continue Standard Monitoring
C35342,Standard,NORMAL,FAIR,587.0,0,Continue Standard Monitoring
C35343,Active Investor,CREDIT ALERT,CRITICAL,295.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35344,Strong Saver,NORMAL,GOOD,618.0,0,Continue Standard Monitoring
C35345,Active Investor,WATCHLIST,POOR,325.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35346,Highly Leveraged,NORMAL,GOOD,664.0,0,Continue Standard Monitoring
C35347,Active Investor,NORMAL,FAIR,539.0,0,Continue Standard Monitoring
C35348,Highly Leveraged,NORMAL,GOOD,671.0,0,Continue Standard Monitoring
C35349,Highly Leveraged,NORMAL,GOOD,621.0,0,Continue Standard Monitoring
C35350,Strong Saver,WATCHLIST,POOR,421.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35351,Active Investor,WATCHLIST,POOR,376.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35352,Highly Leveraged,NORMAL,FAIR,540.0,0,Continue Standard Monitoring
C35353,Strong Saver,WATCHLIST,POOR,375.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C35354,Highly Leveraged,FRAUD WATCH,EXCELLENT,767.0,1,Manual Fraud Review
C35355,Standard,NORMAL,GOOD,631.0,0,Continue Standard Monitoring
C35356,Strong Saver,NORMAL,GOOD,690.0,0,Continue Standard Monitoring
